RestaurantID,NumberOfReviews,Rating,Cuisine,bestAnswer,score
KOaeW18qq4C03Dfd06IXPQ,354,3.5,italian,1,0.9986335
Mo8Q_bE6ehr00L2KC0DekQ,224,4,italian,1,0.9975479
cDUait5j29Pe0QynQ3JtYQ,344,4,italian,1,0.9992402
O5Cm2yU32-Epf4HKEFAJEQ,86,4,italian,1,0.9977382
jnHbdsqlTKlPcmJ8BCP9-g,258,4,italian,1,0.9992402
KL6AUMQI_Ae7_brkK0fy_w,149,4,italian,1,0.9980936
vEYEs9McRtRdKBp2XfRNZA,58,4,italian,1,0.9978431
q8wlm_XUjmSsTdTQKt2qbQ,156,4,italian,1,0.9980936
8nXo6lNJlXQQIdy8Kf7J9Q,269,4,italian,1,0.9992402
D0LsGudLqLabXbhEPMkw6A,235,4.5,italian,1,0.9839836
qrcu1K6f8WGMODdq_A8unw,104,4.5,italian,1,0.9852108
MCnexHfsclcOpLHS4_2U0A,106,4.5,italian,1,0.9852108
LnMRZhKtOrW1eL04FiPYTg,382,4.5,italian,1,0.9949904
UVQ1GxmhlDVDM2acLexJ7A,68,4,italian,1,0.9978431
JliAIBARXi9uISzNG26DVw,179,4,italian,1,0.9980936
yQ7K4uFnxXxpBVbnOSR8kA,62,4,italian,1,0.9978431
3n96VKiKG5Tte8z-U-TaLg,284,4.5,italian,1,0.9949904
M1DtTHfV7hstQypHpx9DqA,56,4,italian,1,0.9980026
cBmZRsZmUfBg6eMPPM6ypA,163,4,italian,1,0.9980936
HiNUBUR1hFwScd_OvVLQAg,349,3.5,italian,1,0.9986335
7pvTicRAhXB1Ld74MWjkXQ,233,4,italian,1,0.9975479
25npnVAlhRjguunYS8zy8w,155,4,italian,1,0.9980936
-0fjWWC2SY6kNxGfD8PKGg,131,4.5,italian,1,0.9875101
gTEoEsssfbjl76Opf5bP9g,294,3.5,italian,1,0.9986335
YFvF4r2D-wJOgJAOvanaZQ,148,4,italian,1,0.9980936
_eImQkZt0MlQ0jLZH2LrTQ,102,4.5,italian,1,0.9852108
#NAME?,191,4,italian,1,0.9985823
sB8-R8-FYj-kJrSzTlbmgw,235,3.5,italian,1,0.9955958
iBPQRnM_TMQX6tYdjCbCXA,318,4,italian,1,0.9992402
0frCoaUJ_XWiz1BXiHBcwg,222,3.5,italian,1,0.9955958
Yubu48l7he-qrNDSeAngbQ,155,4,italian,1,0.9980936
CZOZ_iVcW7EH4U_lyPj4lg,252,4,italian,1,0.9975479
#NAME?,179,5,italian,0,0.4952701
gqFM-JsHftTRplYbPF64Kg,112,4,italian,1,0.9977382
uMO1DfoytP6Hw5bl_z7mDQ,170,3.5,italian,1,0.9965744
SpyQHasbnU5YkOR6PI4sNQ,234,4,italian,1,0.9975479
Tp3MF3DNXuW41A10PQ2nFw,316,4,italian,1,0.9992402
_17lSQzogvatMOhutxDvdw,156,4,italian,1,0.9980936
BeE1tVTCmorm31fwXvX7Wg,169,4,italian,1,0.9980936
01eI6pT0doZiu0nm-Gl7RA,356,4,italian,1,0.9992402
r2nIYBSyXny1-7XvsL2PVg,84,4.5,italian,1,0.9858885
WNOUPEZ6J8SZVSaK6Q3e-A,362,4,italian,1,0.9992402
skLDCHQcmivdGx5Qd_qBIA,340,4,italian,1,0.9992402
aZONncGgZrLtISLq7ili7g,24,3.5,italian,1,0.9942613
pgtgGAAuHMT0KTm3CDPQsA,144,3.5,italian,1,0.9965744
geNwD4ySIwA732eK2CvDZw,264,4.5,italian,1,0.9949904
0laCKZiHrdM_ZKdhTFbGgg,186,4,italian,1,0.9975479
megxpLA5KciBJbW-jNm2RQ,166,3.5,italian,1,0.9965744
ry0nAQiUn8bpNAruY_5wfw,170,4,italian,1,0.9980936
78TCGIG1eHMYdyvMpFdDbQ,80,4,italian,1,0.9978431
HSKcCmRFqzqG542Hy_eftw,99,4,italian,1,0.9977382
XyICIfSun7HWtBEUFux2PQ,145,3.5,italian,1,0.9965744
IUMTe7g19htqG7MXrsP5NQ,240,3.5,italian,1,0.9955958
TsYrzVVtkKO4Asrk_L9stw,386,3.5,italian,1,0.9986335
JYE16G0z-wo1MTyYchhVCA,289,3.5,italian,1,0.9986335
wUoLj0v2cJ9T4mgebQqoZw,77,4,italian,1,0.9978431
qTHBQdWfw1RSCjQwoUcLiw,47,3.5,italian,1,0.9964111
Cm_knZN7W1MaFEp8MkBBSA,63,4.5,italian,1,0.9858885
MPblH3J1kpbNGL4C4U7RAQ,22,4,italian,1,0.9968031
-8_vEcBA2Lqd8786S-Ss-g,270,4,italian,1,0.9992402
ezu7Ai6ADfHDYCklvuipWA,52,4,italian,1,0.9980026
iV5yy8EbjsPoYWtjRhB61Q,104,4.5,italian,1,0.9852108
#NAME?,140,4,italian,1,0.998898
e7jRn5TNlF84k7PuvJ1MOA,163,3.5,italian,1,0.9965744
Dng_LID2JNnc6M6A1FB19Q,61,4.5,italian,1,0.9858885
gjZpcE-X4zQOEqWQPelLgg,378,3.5,italian,1,0.9986335
NZaq_ygLr4N8-blY5dGx-g,241,4,italian,1,0.9975479
bjzBkF2FFMsdkCk50xseFQ,381,4,italian,1,0.9992402
m4MPLIv-WsGdcB7GReE06Q,72,4,italian,1,0.9978431
8TEx2Za-zM_pP5MU1t8HxQ,496,3,italian,0,0.01315398
q0HBfS9eJ9AeuaWQ3Ronqw,104,4,italian,1,0.9977382
19zArMBG2qW2k16Y0i2aBA,342,4,italian,1,0.9992402
NkAUvrtAcnebxPB6zayjsg,261,4,italian,1,0.9992402
I0N_QtJy7sLiuW_vmvRIhg,70,4,italian,1,0.9978431
uRFXDG0vmjKQ39DlGVn0dg,46,4,italian,1,0.9980026
4SdvTwFkW3Qx0f_3zBN_ZA,108,4.5,italian,1,0.9852108
VHkiswx23peLA9Y8rHMo7Q,28,4.5,italian,1,0.9831953
0ilxaqMZ-V-y-CsQnEpYWg,58,3.5,italian,1,0.9961251
1htK0vS5FAHaXXtpAQperQ,212,4,italian,1,0.9975479
UjzSeETESWzramhdOdWKKQ,222,4,italian,1,0.9975479
4pVVwr83eAdQva81lY9ylA,144,4,italian,1,0.9980936
HUY6yj38FXqAQvWUdgL0xA,199,4,italian,1,0.9975479
H_TGP2AgX3IUmzq8Aml79Q,29,4.5,italian,1,0.9831953
PccEsrdFfkB3UsVndMspLQ,84,4,italian,1,0.9978431
Fit_iIDn__NPVZpVlKFBFQ,34,4.5,italian,1,0.9831953
Irw7QQBsndbB2ATXeB4pYA,132,3.5,italian,1,0.9965744
OwDRIugcA4LkUuTRqpJsog,135,4.5,italian,1,0.9875101
MH08_pIRKsUSwfkVYxUE7w,338,4,italian,1,0.9992402
HD0e3eHwv573qHZOJJitWg,365,4,italian,1,0.9992402
vAu7l8Eui2VFEKnWsdfQCA,58,4,italian,1,0.9978431
CfFjKWynWAFLO9mUTxe4Zg,244,3.5,italian,1,0.9955958
hhqUkocxtcnILE4hKFCoPg,65,3.5,italian,1,0.9961251
PQd4M3cuSgdweWgLgZIslQ,258,4,italian,1,0.9992402
os09iVkYkzIg9G1xEIepiA,385,4,italian,1,0.9992402
HCceFqcvzUbGFO5Bv6Q_pA,59,4,italian,1,0.9978431
fTNOwKJ9YbxoIShABCKXdA,82,4,italian,1,0.9978431
JBthOvTegHbrLDiVaCAy5Q,98,4.5,italian,1,0.9852108
TybGiZNOipp1R1-u2k3ogA,156,4,italian,1,0.9980936
YvSCXoj-z1eS2soiXQSIFQ,120,4.5,italian,1,0.9852108
rbIrit8gZwfyEOdEOeX7jg,151,4,italian,1,0.9980936
889z8wsV9R1X2CAp63wrsw,116,4,italian,1,0.9977382
Mi_Sanw4buXOutZrMxy4Fg,393,3.5,italian,1,0.9986335
cp72DAW5Ndt9T625RNsMsg,37,4,italian,1,0.9974255
8qT2fQh1qVhCVtAODADwRw,136,4.5,italian,1,0.9875101
M7bo7h-S4HqJfIYYghtXOQ,186,3.5,italian,1,0.9955958
LdWyeeV8DuYINKVTghFwrg,51,4,italian,1,0.9980026
cpN0ixPR2l3QFA8Uf1BhCQ,87,4,italian,1,0.9977382
hDj_0pbi4mFR5p1H1w6igw,72,4.5,italian,1,0.9858885
HV8xairb2qct7wSHqNwqXw,91,4,italian,1,0.9977382
XoTaRa6uAkO2OBV0-rYv3w,170,3.5,italian,1,0.9965744
MdFV5IBcX-Ni6I4Zy1EqIw,160,4,italian,1,0.9980936
15d_Y6TVOQFD2KRVkxuAjw,257,4,italian,1,0.9992402
dWc0ijADaD6ZdclJ5LqQdg,137,3.5,italian,1,0.9965744
aPmTYRZ6mYgpvpNpmI_Wdg,120,4,italian,1,0.9977382
3uyBZNbDk2vRFBBWZOdIUA,281,4,italian,1,0.9992402
zyU01gN5mTEWsmd5FGzqDg,194,4,italian,1,0.9975479
cUNFGQB2I3GI_vqy2OBW3Q,198,3.5,italian,1,0.9955958
6-ShONYFIM9K8HAUOhZVlw,314,4,italian,1,0.9992402
UpnHg_984LLZ28-kBB5MSQ,190,4,italian,1,0.9975479
uPWyvfh5qSrVbujhjsDiiw,316,4,italian,1,0.9992402
penftLPo6kx6qCtbsuyLog,189,3.5,italian,1,0.9955958
xKZSIBaGkXX7ppIceuhiQQ,245,3.5,italian,1,0.9955958
dvkQIG20RjgNi-SwRr_1CQ,199,4,italian,1,0.9975479
r6K5RBfhlNbr-g7g3u13KA,36,4.5,italian,1,0.9831953
EaAAP-gDALDL7GxcseMjBQ,294,4,italian,1,0.9992402
NqYET0OyJKGfm9dJG8iDcg,177,4,italian,1,0.9980936
lA6IvTF7J8fNC5puhyS3PA,234,3.5,italian,1,0.9955958
1mp7uP6Kz_Zz4UClVfnjFQ,160,4.5,italian,1,0.9875101
#NAME?,310,3.5,italian,1,0.9992103
yXwzpfdsDQqg9k5odYonFw,115,3.5,italian,1,0.9959369
g0ofwNfcNf5XLzdOtZYm_A,288,4.5,italian,1,0.9949904
qYDoWRdntIApGW6fEUHWIQ,86,3.5,italian,1,0.9959369
i5cdbiw1KRyg4w0X44ZBwA,107,3.5,italian,1,0.9959369
hot1lIebdQNau05onRum7w,201,3.5,italian,1,0.9955958
XcfZqLrXdABSZLViQ34VTw,126,3.5,italian,1,0.9965744
0Jr2OP0B2MM4LvJY_K6cTQ,208,4.5,italian,1,0.9839836
zo4JHfD2nWPUiqgsgDOaHQ,125,4.5,italian,1,0.9875101
iFuHNNBLQkeQOn0KoXHhUA,56,4,italian,1,0.9980026
kpoFMjX8cIPeoWR1C-CV6A,290,3.5,italian,1,0.9986335
QUTSHrHw3qRZjf749VM1Yg,99,3.5,italian,1,0.9959369
76y4aMBY0lT6zfJLy2EH-Q,274,3.5,italian,1,0.9986335
BiNtCoIGo00Lua93hOrj3Q,292,3.5,italian,1,0.9986335
7Tu5l9UfWVi_v3m4TwJAxQ,62,4.5,italian,1,0.9858885
kS04TICXd1-0iZ4rgEWmvQ,133,4,italian,1,0.9980936
rGQIi-BaMwwWvd_J4hOO5A,241,4,italian,1,0.9975479
DOmcM66qzKHbj-n1LTJyHQ,133,4.5,italian,1,0.9875101
9HuYLy_4hmQWkbKlKyWagQ,222,3.5,italian,1,0.9955958
s9yeu2AneMTK4zRI96RzlQ,258,3.5,italian,1,0.9986335
GnaeBuilZb_fU01v3wNhZw,327,4,italian,1,0.9992402
4ixWiPyYysS2i8LAg4qzrQ,57,4,italian,1,0.9980026
syu8oCU9h3X9hfAE_lpADw,279,3.5,italian,1,0.9986335
Gh69oBruvlEieK1FEFkvWg,259,4,italian,1,0.9992402
HV5DMBmEpQ_Nu6NSekJquA,195,3.5,italian,1,0.9955958
CygcAgexrpJGY8iWp7QqnA,105,4,italian,1,0.9977382
vFsjObMTImsnM_DzVo4N3g,314,3.5,italian,1,0.9986335
vAMKgIUWCrYxjfhceCCNAQ,54,4,italian,1,0.9980026
505bv6h3VnN6SekdHCr8Sw,123,3.5,italian,1,0.9959369
3FCxi2imtP_wMgsgsqIQOw,197,3.5,italian,1,0.9955958
rSY3MyWqpuy3dNuUN4zQ_g,331,4,italian,1,0.9992402
wTaomJ5xoi-c7R_xKFmcpA,195,4.5,italian,1,0.9839836
BpdlX1j1-FbOC1dWIrZv4w,190,3.5,italian,1,0.9955958
-7iUpGTNDdy4WjxLGYp-_g,66,4,italian,1,0.9978431
NGzwDLroGL4JvG81BWliNw,38,4.5,italian,1,0.9831953
#NAME?,252,3.5,italian,1,0.9974515
if6ZZopcH51YQ7E3y4BxaA,335,3.5,italian,1,0.9986335
mOoZZa6WIsgihc_TqyQcXw,321,3.5,italian,1,0.9986335
xzN2k19JXDYjOWAhNw62aw,205,4.5,italian,1,0.9839836
H5d3Lgkk8onZ6tq0mUyvig,149,4,italian,1,0.9980936
FpgzHQMSNTTjagrKXxOw5A,166,3.5,italian,1,0.9965744
0DjXlV1cI5OG4SpOILl0HA,70,3.5,italian,1,0.9961251
0UIUQWmwf_yxyygLXPQ0Hw,21,4.5,italian,1,0.9792041
dLsI2UQTo3nUUam9BfNRww,110,4,italian,1,0.9977382
1o5dCnbY1Y9de7ZbdsxUsQ,191,3.5,italian,1,0.9955958
nBy8KtcUHktPFKw-VClG1A,52,3.5,italian,1,0.9964111
9Zv7Xu380q2rzPSLEXX0Xg,149,4,italian,1,0.9980936
4K0doiBddco60kl0W04a3Q,154,3.5,italian,1,0.9965744
ujbH5MZQzC2SSuRF3XvNfQ,87,4,italian,1,0.9977382
YE4pvo8ectzEaRYGqUgFcA,237,3.5,italian,1,0.9955958
NPnWsPxOpG91GHx74S27Uw,150,4.5,italian,1,0.9875101
rTzojTIarMjh_X7YPliySw,92,4.5,italian,1,0.9852108
XlhWNQRGoWyybfXpGBgE3Q,155,3.5,italian,1,0.9965744
L0hPFGt-sD_QVmhr01SSEQ,146,3.5,italian,1,0.9965744
VUcrIqM40HWWb2sxAS9mLA,243,3.5,italian,1,0.9955958
XWNamjD2mSpk56B6z1HT9w,155,4,italian,1,0.9980936
pL6cM2TPwvXqeGTrg7yN4Q,258,3.5,italian,1,0.9986335
GVOjDvKHLoo21n3Uip1ETg,247,3.5,italian,1,0.9955958
DCiEo7qucPaEj7Gtdj1U9A,320,4,italian,1,0.9992402
lTa_the-LGQxdwKhwfwVyw,196,3.5,italian,1,0.9955958
OWAfPuMnSqn7Ru1_RNH8fw,273,3.5,italian,1,0.9986335
I0i9YzRBQn6MKIUFIHpeBQ,175,4,italian,1,0.9980936
LJwkhP2vjRKKjyuRY1ql4Q,248,3.5,italian,1,0.9955958
Dexx-i2E_lb2GZ-C3o8T1Q,95,4,italian,1,0.9977382
q6ux26c-SfK-679y9lvVbw,170,3.5,italian,1,0.9965744
pC_QwLpeL2Enk4hBgDcRqQ,294,4,italian,1,0.9992402
FCl5446Rovk1HRHoXpojdg,699,3,italian,0,0.00990145
24Fe99IbeFWERDVN7QGB4Q,157,4,italian,1,0.9980936
PntYFpmgQjAuccjszMFbBw,148,3.5,italian,1,0.9965744
OY70rYTi8Qtmb89IWRUOaQ,24,4,italian,1,0.9968031
rJfGgBleDYCVq2rkBr_w-Q,153,4.5,italian,1,0.9875101
CoPDX5NCTYOW1cM_HsO5RA,318,4,italian,1,0.9992402
piH-TNcmjLq2NHE4ZtbrBA,155,3.5,italian,1,0.9965744
9mawr6QwVHm5q8JRXPFjPA,115,4,italian,1,0.9977382
_KIjhnsaui-wF9OePRZ5NA,265,4,italian,1,0.9992402
Qbnb7rRbvNg5WUoKLzz7gQ,103,4,italian,1,0.9977382
Fuk7jDI2XAcvHxqau5rKWA,265,4,italian,1,0.9992402
7QUfJwuPgiTYa96TUqmzvQ,194,3.5,italian,1,0.9955958
yoowH3_Q775Kg-dRhF_q7Q,153,3.5,italian,1,0.9965744
T-RXDLq_VEv7s1_SooYIYQ,31,4.5,italian,1,0.9831953
v3YA3DF9wKY_aWCKNdDEPg,44,4.5,italian,1,0.9869204
#NAME?,472,3.5,italian,1,0.99991
jHsPKz_EQrWHe6Yl3vEERQ,319,3.5,italian,1,0.9986335
y_tRUBOu3qg7lkaO2Xk1hQ,130,4,italian,1,0.9980936
bgxUUa_oI67p-eb2-oAKDA,141,3.5,italian,1,0.9965744
XzkmePjJC0ryuqZp5qd12A,228,3.5,italian,1,0.9955958
NBgDoMiF4tj5aS7V7zayoA,40,4,italian,1,0.9974255
9W_dg9fvb-z8DBye2jfGiQ,65,4,italian,1,0.9978431
5WMGy-lEcQPfLb3q7erS-Q,299,4,italian,1,0.9992402
R86cJxXMiXRyqzlF24esgg,141,4,italian,1,0.9980936
14nTZtIl6T6V2YX6B9_WaA,49,4,italian,1,0.9980026
pEJ5Zw3ogzbCpWAa6buJjg,87,4.5,italian,1,0.9852108
2ZbGLUZpaJO8mdxi7UaVMQ,382,3.5,italian,1,0.9986335
cRfAN-SRlFuaSd-mp-9iiQ,98,3.5,italian,1,0.9959369
0sR9gXJYvnSuEUaqiEmvRg,199,3.5,italian,1,0.9955958
Jgaf3JmVaPokYB3ezbhjCQ,68,3.5,italian,1,0.9961251
hbhuxhgYtuWtLlwBKt0hrQ,286,4,italian,1,0.9992402
XvEz60Y0NbLxooK9AmRU8g,399,4,italian,1,0.9992402
65RUNbor7l0IJcRrd4itTQ,215,4,italian,1,0.9975479
7rc7e_mw5DefMCSBsuZYhg,365,3.5,italian,1,0.9986335
oEjWa3AETzPQfM3S1wRiLA,56,4,italian,1,0.9980026
c4PIUs7uwg9lA4ObzJ4V5Q,277,4,italian,1,0.9992402
1EZRvi0aGxpPfXq2EkUtBw,124,4,italian,1,0.9980936
OmB4X44Ru8gjD6qgSNlXdg,94,3.5,italian,1,0.9959369
o7ebhiCJTSsp43ynRDB1qA,228,3.5,italian,1,0.9955958
fH8DkdRerw5LJ7fZZHRfeA,173,4,italian,1,0.9980936
Wg4Mu4YXL_1NSVF9LAH_9w,154,3.5,italian,1,0.9965744
MHbxF-ZS918-ZoXKQPBEyg,90,4.5,italian,1,0.9852108
Tias1_QRB5L-gzoSNNhOMA,130,3.5,italian,1,0.9965744
gls8Eii-vgwKScOCNQWz9w,80,4.5,italian,1,0.9858885
EZNw56hywTm1PJNYOMbfHQ,102,3.5,italian,1,0.9959369
hq09sqXaYiEogbTrrJ9X5g,49,4.5,italian,1,0.9869204
Lesv5BG0_0-8bB49cAjMkg,220,4,italian,1,0.9975479
lMVP7UR2mySp0yg9_3HvbQ,218,3.5,italian,1,0.9955958
eAvP3Q0NCpJs9U0X1pEf-A,284,4,italian,1,0.9992402
xEdAaZTNNHRZbvzBuSjcCg,112,3.5,italian,1,0.9959369
7ZecxKox2SiVtsNDWphJZQ,305,4,italian,1,0.9992402
YoLxK5EG8UgnueKAe7hj0g,244,4,italian,1,0.9975479
uPXehVdHJ_aM1V17iNfSSg,63,3.5,italian,1,0.9961251
nSk_zCJESMKGLHyJTPPlZA,229,3.5,italian,1,0.9955958
dYqWosnE1UlJs4Wx-M_u_A,272,4,italian,1,0.9992402
Sp-vnk-waTvKblG_88M4TA,139,4.5,italian,1,0.9875101
jryzOo2UaHOeZqQkkezENA,225,3.5,italian,1,0.9955958
cKGi-erQrad9lf87VH6cjA,105,4,italian,1,0.9977382
k1zrPPGGMQdlHopP3MnxrQ,177,4,italian,1,0.9980936
74zaTegd7fnS6llTesn_Dg,277,4,italian,1,0.9992402
He5DhOW-vf1WHjzQ_NMnTA,143,4.5,italian,1,0.9875101
Hm08ax_3XYLp_1XUXlAOmQ,160,3.5,italian,1,0.9965744
53ZNJNrT91VgvrI0LFjLNQ,266,4,italian,1,0.9992402
iQpkfCech11N5I6e9ur8Cg,305,3.5,italian,1,0.9986335
foRWizWrQ32g6Vv4g9UTnA,184,4,italian,1,0.9975479
eQdjZQaLnjItmn9suEEeIA,363,4,italian,1,0.9992402
5xeTONqSB8hIXdPkhQQW7g,847,3,italian,0,0.01064234
fyC2cBsQ0FsMJmv0jSworg,27,4,italian,1,0.9968031
gfrkJA7Kh3k8Kyl7aJ0m1Q,113,4,italian,1,0.9977382
t-Pm38_XhMnGfOYgkhaNRA,122,4,italian,1,0.9977382
G-b9kvnRh0pLi4fsdcmwjg,59,4,italian,1,0.9978431
2Ga76-_btMgRTcHPy7kAUg,186,4,italian,1,0.9975479
RVKZSIN16FNL0ZXD6OUMrA,160,4,italian,1,0.9980936
OHgGIQm3TLyBCi2oxgRYWg,62,4,italian,1,0.9978431
yPRaVMlGJu-mbZRd6R99Lw,1,5,italian,0,0.2547923
elPjOCDb8WmOpaQEI-AAOw,74,4,italian,1,0.9978431
8SI7b70Bqcw8n_kvBXMUag,297,3.5,italian,1,0.9986335
Jx3dG_USDDOXZuUaU_EVzg,281,4,italian,1,0.9992402
b_2l7KaQ0_cyVFCwzvXplw,20,5,italian,0,0.2523491
e_2o3neKJ5vwDXKd70XLBg,155,4,italian,1,0.9980936
uzEhT55QIdk9YbfFwmlRzQ,32,4,italian,1,0.9974255
pTWFuMYed409y99N0zY05Q,75,3.5,italian,1,0.9961251
rlfy0pXZvvkDe7OWsM_tnw,69,4,italian,1,0.9978431
hmwa4FyeLqwNTe6CNTA5tw,45,4,italian,1,0.9980026
u74abDRXzo1vVhM-m5To5g,81,3.5,italian,1,0.9961251
clOFor0bFSjse7EUfdRacg,198,4,italian,1,0.9975479
XwDB_qkxvmqVUvGfunfx_Q,108,3.5,italian,1,0.9959369
O6RBNHBleB0mCb2dAanxCw,182,3.5,italian,1,0.9955958
Lw044EfH1h3XhUhri3ExfA,363,4,italian,1,0.9992402
UZyJLP50F9PiytmdQ8LXTw,123,3.5,italian,1,0.9959369
35TekDVXNNnWWz4tDvg-_w,154,4,italian,1,0.9980936
mmJ72_R1HvpSz6a3l7jYnA,158,3.5,italian,1,0.9965744
z4CzSOnngC2RaTEC_BgUWA,186,4,italian,1,0.9975479
E5rmVdrCn-0uwD2M9nkXdw,159,4.5,italian,1,0.9875101
kDJbzzmCEjFbyDQ-lSygvw,357,4,italian,1,0.9992402
L5QhUDjbVD5hRh0e0kfUeQ,275,4,italian,1,0.9992402
hOzPAkK92GtpGM7JOSrDYw,84,4.5,italian,1,0.9858885
VWErTDzcg23iiohqyc1AQQ,167,4,italian,1,0.9980936
zTK8reqKrmV7U71YVHYYjg,179,4,italian,1,0.9980936
fvf07pvTuVv-0aF5ZlQBwA,134,4.5,italian,1,0.9875101
kpXDpjPKLKMjvCne8cEAjg,266,3.5,italian,1,0.9986335
aI39yRQqpTd1VuKqS-lwig,200,4,italian,1,0.9975479
6TCMYUyT45aj-89fYJOiyw,776,3,italian,0,0.01064234
DJsoVgloRAOrsGM2HQKDoA,66,3.5,italian,1,0.9961251
sAhSxnsrDuCXJOpoJcJ1fw,134,3.5,italian,1,0.9965744
5MpWHGQ6Qc-M4q1KL_nioA,139,4.5,italian,1,0.9875101
yREKlCvSuaxcRSVRsCIDUQ,220,3.5,italian,1,0.9955958
c4KeKLO8H5JeyyHchhRweQ,225,4,italian,1,0.9975479
bf2gElKkOHClspvNWfdHQA,147,5,italian,0,0.3617358
HJg9TbpyWvb6-AFPdb7NCA,93,3.5,italian,1,0.9959369
sflgA80BOEWVPx7OWA1KNQ,106,4,italian,1,0.9977382
3Yq-s6jngSsVzo13uYiplw,338,3.5,italian,1,0.9986335
p4TYRKQ82N5Ntb6RPdLPMg,117,4,italian,1,0.9977382
hpRrYBbKUqv8ewFKDjbjoA,150,4.5,italian,1,0.9875101
o1DJJkCqfKRMojvnJyh_JA,50,4,italian,1,0.9980026
KscSF2Bnwa_wlg1MbdFjvQ,122,3.5,italian,1,0.9959369
wfFI3IIuOX32-T355kNPKA,15,4,italian,1,0.9971139
MeQU-nGaQvX12VXYOyzavQ,206,4.5,italian,1,0.9839836
VlaFY8ASgOvrzZ3I8sG6Dg,159,3.5,italian,1,0.9965744
HF8zZ8wBExkVTSOTHQ89_g,295,3.5,italian,1,0.9986335
u6q1s6c0H9wQwFUJJzAiOw,220,3.5,italian,1,0.9955958
MDKKkw4fwL9ca3j-p0grvA,249,3.5,italian,1,0.9955958
CBsNd6iuSyiSMPw2pOzRHw,101,3.5,italian,1,0.9959369
V0zC3awsklyxC0GFzmaTLg,154,4,italian,1,0.9980936
DtNAMUi4jKyQS6MwFTfKqw,19,3.5,italian,1,0.9942613
PerCtK0A27ku-cmBVMh5tw,66,4.5,italian,1,0.9858885
V6e4UBjFzdrcUgKbJTrZpA,216,4,italian,1,0.9975479
4Kqzy6WJBZ4Tc0cg6k2XNQ,177,4,italian,1,0.9980936
7gVN8BPaKz4vlmAnj8O0Aw,211,3.5,italian,1,0.9955958
L5MrjGhBqQkwlguY0ilxqA,322,4.5,italian,1,0.9949904
DKLbMLQHvggfIKw2jj6rnA,182,3.5,italian,1,0.9955958
j9uuXTmbt4JCphSVg5DpgQ,92,4,italian,1,0.9977382
LtxF5zthl_oRw0TlMcQcuQ,138,4.5,italian,1,0.9875101
JU5d81TYm7IJHWqOqJWMqw,59,4,italian,1,0.9978431
SbevrHJ2M5Oc8_SHi79YQg,430,3,italian,0,0.01118163
YKao3OFejm_GF-kepyI90w,296,4,italian,1,0.9992402
z-y9GDoRr1S9Ma6b2n0A4A,319,4,italian,1,0.9992402
zRhDhbutGwC9KY_U_5VYdw,51,4.5,italian,1,0.9869204
_Klr6rynJ4b_oc7ehRPoZA,82,3.5,italian,1,0.9961251
Bk7METp9hGgm409E6EoBhw,22,5,italian,0,0.2523491
wLzJbddDixAEZrF7VT6_hw,211,4.5,italian,1,0.9839836
LZcpNrQQqC5IWbE4c-9Cyw,191,4,italian,1,0.9975479
6KcS6hc2j4kJi2XTGxC1eg,326,4,italian,1,0.9992402
tLYvKy-KTS1iuDx9QWwoRw,162,3.5,italian,1,0.9965744
Fu7J2Fwoj_S6Jpg9dULzKg,336,4,italian,1,0.9992402
bW3mY-voyav37nU0uaLmNQ,175,4,italian,1,0.9980936
i4TzhIY8z0KIaBBH1iLZLA,180,4,italian,1,0.9980936
eODPY5rejL6CYvN4DEqwrg,178,4.5,italian,1,0.9875101
7lztzQTF79er1RydVnPiDg,158,3.5,italian,1,0.9965744
FDFE8nqstVJT07LquQ2kBA,134,4,italian,1,0.9980936
NImSAO-1r0RYirViah2aIg,209,3.5,italian,1,0.9955958
R3zLNeyNbmPJ09URzXgGfA,228,4,italian,1,0.9975479
Zub6WrbrS_4XMI1mPbyeiw,165,4,italian,1,0.9980936
Ng092KqBbDX6FWUtpWghww,166,3.5,italian,1,0.9965744
3O8IdtlrHNBzxEnPGD1ONw,347,3.5,italian,1,0.9986335
uboO7T3XSnl8iq0uQWhMXA,106,3.5,italian,1,0.9959369
UDctdHFr042j8-ZfG2Kf2Q,30,4.5,italian,1,0.9831953
db2QLlK-0xL7Vq0jG-CcJQ,117,4,italian,1,0.9977382
ycsULlWDvuj-jop3VESy4Q,82,3.5,italian,1,0.9961251
YaHf6hp0jhSKG2t7LLmfJg,210,3.5,italian,1,0.9955958
AWeQkgJ0uzNr5YxFr2Bx8g,151,3.5,italian,1,0.9965744
VZp3EjUNoRtxYfXbJQKH-w,262,4,italian,1,0.9992402
eMSTTuOUlKEnSOr8lPp3Xg,75,4.5,italian,1,0.9858885
K9kL1ice5jlkPXcNyTus3Q,224,3.5,italian,1,0.9955958
mCLPr3PUwsO_zDehWeahbg,76,4,italian,1,0.9978431
NBeQAgTo9hlJxgp9xbMO-w,290,4,italian,1,0.9992402
Lu12ks-BgqfGY75Sb1004A,7,5,italian,0,0.2547923
ESpIimUxHNF1fFuGBdVwCg,275,3.5,italian,1,0.9986335
8PyKaU-YM0HOAfxWsjcwmg,107,4,italian,1,0.9977382
EU47dsc_vvByG3qPIMyRog,72,3.5,italian,1,0.9961251
p-BHJdQ57eM-WlKTP7B44w,344,4,italian,1,0.9992402
P1hH4JDmzCX9hs-lZ-GCNw,35,3.5,italian,1,0.9953764
